make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
bmw 745 il,2003,None,excellent,8 cylinders,rwd,gas,silver,177789,full-size,clean,automatic,sedan,4000
toyota tacoma,1997,111111111,good,4 cylinders,rwd,gas,red,62000,mid-size,missing,automatic,truck,1500
Dodge,1999,12111,good,6 cylinders,4wd,diesel,white,120000,full-size,clean,automatic,None,11
Ford Thunderbird,2002,1fahp60a22y121634,excellent,8 cylinders,rwd,gas,yellow,21600,mid-size,clean,automatic,convertible,17500
dodge lifted ram cummins 2500,1999,None,good,6 cylinders,4wd,diesel,white,200000,full-size,clean,automatic,pickup,9500
ford ranger xlt,1993,None,salvage,None,None,gas,custom,76211,None,clean,manual,pickup,450
chevy suburban,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
saturn vue v6,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3100
Nissan Altima 2.5,2009,None,good,4 cylinders,fwd,gas,black,95000,mid-size,salvage,automatic,sedan,2800
chevy camaro zl1,2012,2g1fs1ep5c9801414,like new,8 cylinders,rwd,gas,grey,11485,mid-size,clean,manual,coupe,37000
ford mustang 5.0,2015,1FA6P8CF2F5321401,like new,8 cylinders,rwd,gas,red,26000,mid-size,clean,manual,coupe,26000
chevrolet corvette,2009,None,excellent,8 cylinders,None,gas,black,56000,None,clean,automatic,None,29900
GMC Sierra 1500,2007,None,good,None,4wd,gas,silver,179200,None,clean,automatic,truck,15750
chevrolet 1500 silverado,2001,None,excellent,8 cylinders,None,gas,grey,None,None,clean,automatic,pickup,4999
honda accord,1994,None,fair,None,None,gas,red,178000,None,clean,automatic,None,2000
amc ambassador DPL,1966,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
Ford bronco,1986,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
pontiac g6 gt,2009,None,None,None,None,gas,None,100000,None,clean,automatic,None,7995
dodge ram,1998,None,good,8 cylinders,rwd,gas,red,153000,None,clean,automatic,pickup,2695
Chevy suburban,1994,None,None,8 cylinders,4wd,gas,None,119500,None,clean,automatic,None,3600
lexus ls 460,2011,None,None,None,None,gas,None,47000,None,clean,automatic,None,21000
lexus rx 350,2008,None,None,None,None,gas,None,118000,None,clean,automatic,None,9800
Mazda Rx7,1983,None,None,None,rwd,gas,None,None,None,clean,manual,None,750
fiat spider 2000,1980,None,good,4 cylinders,rwd,gas,yellow,104000,compact,clean,manual,convertible,2700
Colorado,2004,None,None,None,None,gas,None,None,None,clean,manual,None,1
accord sedan honda,2014,None,like new,4 cylinders,fwd,gas,silver,33000,full-size,rebuilt,automatic,sedan,10800
nissan 240sx,1993,None,None,None,rwd,gas,None,180000,None,clean,manual,None,2700
Monte Carlo,1980,None,None,None,None,gas,None,None,None,missing,manual,None,4000
Chevrolet 1500,1995,None,good,8 cylinders,None,gas,None,None,None,missing,automatic,None,300
chevrolet sivlerado,2009,None,excellent,8 cylinders,4wd,gas,silver,165000,full-size,clean,automatic,pickup,16500
Ford mustang,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
oldsmobile toronado,1969,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Mercedes-benz 450 SL,1997,None,excellent,8 cylinders,rwd,gas,white,105000,None,clean,automatic,None,10995
Ford ZX2,2001,None,good,4 cylinders,fwd,gas,red,166588,None,clean,manual,None,1995
Pontiac Gran Am,1999,None,good,6 cylinders,fwd,gas,white,175888,None,clean,manual,None,2495
Cadillac Series 62,1963,None,good,8 cylinders,None,gas,red,None,None,clean,automatic,None,10000
dodge durango slt,1998,None,good,8 cylinders,4wd,gas,silver,None,None,clean,automatic,SUV,3495
gmc sierra 1500,1990,None,None,8 cylinders,4wd,gas,brown,None,full-size,clean,automatic,offroad,2500
toyota avalon,2000,None,good,6 cylinders,fwd,gas,white,None,None,clean,automatic,sedan,1995
chrysler tc by maserati,1989,None,good,4 cylinders,fwd,gas,red,110000,mid-size,salvage,automatic,other,5800
chrysler pt cruiser,2001,None,good,4 cylinders,fwd,gas,red,None,None,clean,automatic,None,2500
saturn,1997,None,good,4 cylinders,fwd,gas,purple,137328,None,clean,automatic,sedan,2000
ford f150,1998,None,good,6 cylinders,rwd,gas,black,147144,None,clean,automatic,pickup,2995
gmc yukon slt,1996,None,good,8 cylinders,4wd,gas,green,190174,None,clean,automatic,None,3000
honda passport,1996,None,good,6 cylinders,4wd,gas,red,209663,None,clean,automatic,None,2495
lincoln mark viii,1993,None,good,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,coupe,600
suzuki samurai,1988,None,None,4 cylinders,4wd,gas,black,None,None,clean,manual,None,5800
ford explorer,2004,None,None,None,None,gas,None,228000,None,clean,automatic,None,450
mitsubishi raider,2006,None,None,6 cylinders,rwd,gas,grey,184000,mid-size,lien,manual,pickup,2500
Mitsubishi raider,2006,None,good,6 cylinders,rwd,gas,grey,185000,mid-size,lien,manual,pickup,2500
dodge stratus 4-door,2001,None,fair,4 cylinders,fwd,gas,silver,185000,mid-size,parts only,automatic,sedan,400
Dodge stratus,2001,None,fair,4 cylinders,fwd,gas,silver,184000,mid-size,parts only,automatic,sedan,400
dodge durango,2000,None,fair,8 cylinders,4wd,gas,grey,185000,mid-size,clean,automatic,SUV,400
dodge durango,2000,None,fair,8 cylinders,4wd,gas,grey,185000,mid-size,clean,automatic,SUV,400
gmc sierra 1500 crew cab,1994,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,pickup,2500
vw bus,1971,None,None,None,None,gas,None,None,None,clean,manual,None,8000
vw thing,1974,None,None,None,None,gas,None,None,None,clean,manual,None,7500
volkswagen bus,1967,None,None,None,None,gas,None,None,None,clean,manual,None,7500
volkswagen bus,1978,None,None,None,None,gas,None,None,None,clean,manual,None,1900
chevrolet silverado,1996,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,3000
Chevy Malibu SS,1980,None,good,8 cylinders,None,gas,brown,None,full-size,clean,automatic,coupe,5000
chevy impala,2007,None,None,None,None,gas,None,109000,None,clean,automatic,None,900
chrysler pt cruiser limited,2001,None,good,4 cylinders,fwd,gas,red,169000,compact,clean,automatic,coupe,1500
Ford,2008,None,None,None,None,gas,None,None,None,lien,automatic,None,12500
99 ford taurus 24c Doch,1999,None,good,6 cylinders,fwd,gas,blue,None,full-size,clean,automatic,sedan,100
toyota rav 4,2011,None,excellent,4 cylinders,fwd,gas,silver,87,None,clean,automatic,SUV,14000
chevy corvette,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,19000
SCAM SCAM SCAM,2002,None,None,None,None,other,None,None,None,missing,other,None,1000
nissan 350z,2008,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,7000
Ford,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
jeep grand cherokee,2007,None,None,None,None,gas,None,77000,None,clean,automatic,None,6800
chevy,1995,None,good,8 cylinders,rwd,gas,None,108000,None,clean,manual,truck,4000
mitsubishi galant,1999,None,fair,4 cylinders,fwd,gas,black,None,None,clean,automatic,None,800
honda prelude,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
toyota tundra,2006,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5500
Jeep Wrangler,2010,None,excellent,6 cylinders,4wd,gas,blue,48500,None,clean,manual,None,17000
chevrolet 1500 silverado,1994,None,salvage,8 cylinders,4wd,gas,None,None,None,parts only,automatic,None,1100
toyota tocoma,2002,None,good,6 cylinders,4wd,gas,None,None,full-size,rebuilt,automatic,None,6500
Chevy,1973,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
nissan frontier xe,2004,None,None,None,None,gas,None,None,full-size,clean,automatic,None,15550
gmc sierra 1500 crew cab,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,12500
nissan murano sl,2011,None,excellent,6 cylinders,fwd,gas,silver,142,full-size,clean,automatic,SUV,7500
Nash Metropolitan,1956,None,good,4 cylinders,rwd,gas,None,None,None,clean,manual,None,10000
Buick Super 8 Convertible,1948,None,excellent,8 cylinders,rwd,gas,blue,None,full-size,clean,manual,convertible,52000
fiat 124 spider,1978,None,good,4 cylinders,None,gas,red,109000,None,clean,manual,convertible,2900
Mercedes SLK280,2006,None,excellent,6 cylinders,None,gas,silver,66000,None,clean,automatic,convertible,13500
nissan pathfinder,2006,None,None,None,None,gas,None,130000,None,clean,automatic,None,5000
chrysler 300,2006,None,None,6 cylinders,None,gas,black,1820000,None,clean,automatic,None,900
ford edge,2008,None,like new,None,None,gas,None,None,None,clean,automatic,None,7000
ford mustang convertible gt,2003,None,good,None,None,gas,blue,None,None,clean,automatic,None,4500
