make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet 1500 silverado,2005,1GCEC14X05Z137808,good,6 cylinders,rwd,gas,white,170000,full-size,clean,automatic,pickup,3800
chevy impala,2005,None,excellent,6 cylinders,fwd,gas,red,131000,full-size,clean,automatic,sedan,3500
Jeep Wrangler,1997,None,None,None,None,gas,None,None,None,clean,manual,None,5500
toyota camry,2005,None,good,4 cylinders,fwd,gas,brown,178418,full-size,rebuilt,automatic,sedan,3600
ford mustang 5.0,1990,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,hatchback,2500
Chevy Cruze,2014,None,excellent,4 cylinders,fwd,gas,white,67000,mid-size,clean,automatic,sedan,9995
Dodge Ram 1500,2012,None,like new,8 cylinders,rwd,gas,silver,139600,full-size,clean,automatic,truck,14995
chev el camino,1987,None,None,8 cylinders,None,gas,blue,100000,None,clean,automatic,None,12
scion xb,2008,JTLKE50E181055764,good,None,None,gas,silver,147782,mid-size,clean,automatic,None,5000
Lincoln Town car,1999,None,fair,8 cylinders,rwd,gas,white,110000,full-size,clean,automatic,sedan,2000
Volkswagen Jetta,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1558
bmw 530i,2007,None,excellent,6 cylinders,rwd,gas,grey,141728,full-size,clean,automatic,sedan,6995
Chevy Equinox LT,2012,None,excellent,6 cylinders,fwd,gas,grey,125000,mid-size,clean,automatic,SUV,9995
Buick Lucerne CXL,2008,None,None,None,None,gas,white,109803,None,clean,automatic,None,5995
Saturn Aura XE,2007,None,good,6 cylinders,fwd,gas,None,128100,mid-size,clean,automatic,sedan,3995
Chevy Silverado,2007,None,good,8 cylinders,rwd,gas,red,178000,full-size,clean,automatic,None,7995
Mercury Mariner,2008,None,like new,4 cylinders,fwd,gas,white,141000,compact,clean,automatic,SUV,5995
hyundai sonata,2015,None,excellent,4 cylinders,fwd,gas,silver,74256,mid-size,clean,automatic,sedan,9995
Ford Ranger,2007,None,good,6 cylinders,rwd,gas,silver,130673,mid-size,clean,automatic,pickup,6995
Dodge Journey rt,2010,None,good,None,fwd,gas,black,127000,None,clean,automatic,None,7995
Chevrolet Traverse LT,2010,None,excellent,6 cylinders,4wd,gas,black,98316,None,clean,automatic,SUV,9995
Honda Accord EX,2008,None,excellent,4 cylinders,fwd,gas,grey,132000,mid-size,clean,automatic,None,7995
Hyundai Tiburon GT,2008,None,excellent,8 cylinders,fwd,gas,silver,89174,mid-size,clean,automatic,coupe,6995
Ford Escape,2008,None,excellent,6 cylinders,fwd,gas,red,101000,mid-size,clean,automatic,SUV,6995
Mazda CX-7,2008,None,good,4 cylinders,fwd,gas,black,97471,mid-size,clean,automatic,None,7495
