make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Honda Civic,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1997
FORD CROWNVIC,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5900
lincoln towncar,1995,None,excellent,8 cylinders,rwd,gas,white,149000,full-size,clean,automatic,sedan,4200
ford f250 super duty,2007,None,excellent,8 cylinders,4wd,diesel,silver,119300,full-size,clean,automatic,pickup,14100
ford mustang 5.0,1995,None,excellent,8 cylinders,None,gas,green,127000,None,clean,automatic,None,3000
Corson/ Ferrari,1985,None,good,8 cylinders,rwd,gas,red,None,compact,clean,manual,coupe,22995
chevrolet corvette,1974,None,None,None,None,gas,None,None,None,clean,manual,None,34900
Ford F150 XL,2005,None,excellent,6 cylinders,rwd,gas,white,136500,None,clean,automatic,sedan,4300
VW Bus,1967,None,None,None,None,electric,red,00000,None,clean,other,None,175
ford mustang convertible,2003,None,None,None,None,gas,red,82400,compact,clean,automatic,convertible,6000
mazda 5,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3200
bmw 335i,2007,None,like new,6 cylinders,None,gas,None,None,None,rebuilt,automatic,None,15900
Toa toa,2014,None,good,None,None,gas,None,None,compact,clean,automatic,None,1
Buick LaCrosse,2016,None,like new,6 cylinders,None,gas,black,None,None,clean,automatic,None,23500
Ram,2012,None,like new,8 cylinders,rwd,gas,black,15000,full-size,clean,automatic,pickup,24500
honda odyssey,2003,None,good,6 cylinders,None,gas,blue,138,full-size,clean,automatic,mini-van,2800
nissan sentra,2002,None,good,4 cylinders,4wd,gas,None,105170,full-size,clean,automatic,sedan,2200
chevy k10,1972,None,None,None,None,gas,None,None,None,clean,automatic,None,4700
jeep wrangler,1995,None,excellent,4 cylinders,4wd,gas,red,70000,mid-size,clean,manual,convertible,8500
Ford bronco,1988,None,good,6 cylinders,4wd,gas,grey,None,None,clean,manual,truck,2900
Subaru Legacy GT Limited,2005,4s3bl676054211518,good,4 cylinders,4wd,gas,silver,179400,mid-size,clean,automatic,sedan,5000
chevy camaro,1996,None,fair,8 cylinders,rwd,gas,red,174850,None,clean,manual,None,3200
Nissan Juke Nismo,2013,None,excellent,None,None,gas,None,50000,None,clean,automatic,None,13750
Tahoe,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,15000
mustang,1972,None,None,None,None,gas,None,None,None,missing,automatic,None,15900
mitsubishi eclipse,2002,None,excellent,4 cylinders,fwd,gas,white,193875,None,clean,automatic,None,1600
ford crown victoria,2001,None,like new,8 cylinders,rwd,gas,blue,80000,full-size,clean,automatic,sedan,3500
ford crown victoria,2001,None,like new,8 cylinders,rwd,gas,blue,81000,full-size,clean,automatic,sedan,2500
