make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
ford fairlane 500,1970,34689863278337334,good,8 cylinders,rwd,gas,yellow,85000,full-size,rebuilt,automatic,coupe,4000
ford f150,1991,None,good,6 cylinders,None,gas,custom,112000,full-size,clean,automatic,pickup,4900
bmw 528xi,2008,None,like new,None,None,gas,None,104000,None,clean,automatic,None,5800
chrysler 200,2012,None,new,4 cylinders,fwd,gas,grey,None,compact,rebuilt,automatic,sedan,5300
ford lifted f250 diesel lariat,2004,None,good,None,None,diesel,None,170000,None,clean,automatic,None,13
Ford f250 lariat,2004,None,excellent,8 cylinders,4wd,diesel,blue,169360,None,clean,automatic,None,15
honda civic,2007,None,new,4 cylinders,fwd,gas,black,None,compact,rebuilt,automatic,None,3999
chrysler 200,2012,None,new,4 cylinders,fwd,gas,grey,None,compact,rebuilt,automatic,sedan,5999
Town and Country,2010,None,good,6 cylinders,None,gas,black,103680,mid-size,clean,automatic,mini-van,8900
Hyundai sonata,2007,None,new,4 cylinders,fwd,gas,blue,None,compact,rebuilt,automatic,sedan,3700
isuzu npr box truck,2002,None,None,None,None,diesel,white,None,None,clean,automatic,None,10000
HONDA CRV CR-V EXL,2007,None,excellent,4 cylinders,fwd,gas,silver,111472,mid-size,clean,automatic,SUV,6800
Jeep Wrangler,2008,None,like new,6 cylinders,4wd,gas,yellow,63000,None,clean,manual,None,19400
Nissan Altima 2.5,2003,None,good,None,None,gas,black,None,None,clean,automatic,sedan,3800
Kia Soul,2015,None,like new,4 cylinders,4wd,gas,green,548,None,rebuilt,automatic,hatchback,9000
nissan altima,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1
honda accord ex,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,3900
honda civic,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3400
Wabash,2005,None,excellent,None,None,diesel,white,None,None,clean,other,None,11500
ford f-150,2005,None,good,6 cylinders,None,gas,white,120000,full-size,clean,automatic,truck,3900
Great Dane Super Seal,2009,None,excellent,None,None,diesel,white,18000,None,clean,other,None,24000
dodge ram 1500,2016,None,like new,8 cylinders,None,gas,None,12000,None,clean,automatic,None,26800
Great Dane,2013,None,excellent,None,None,diesel,white,11000,None,clean,other,None,33000
Great Dane,2013,None,excellent,None,None,diesel,white,11000,None,clean,other,None,33000
NISSAN MAXIMA,2016,None,like new,6 cylinders,fwd,gas,grey,26000,full-size,clean,automatic,sedan,16500
Reitnouer Big Bubba,2005,None,excellent,None,None,diesel,silver,None,None,clean,other,None,20000
buick lacrosse,2006,None,excellent,None,None,gas,None,100230,None,rebuilt,automatic,None,2300
Utility 3000R,2010,None,excellent,None,None,diesel,white,17115,None,clean,other,None,28000
mack,2009,None,None,None,None,other,None,None,None,clean,manual,None,39000
Honda Civic,2008,None,None,None,None,hybrid,None,130820,None,clean,automatic,None,3700
HONDA CIVIC,2006,None,None,None,None,gas,None,144000,None,rebuilt,automatic,None,2999
HONDA ODYSSEY,2006,None,None,None,None,gas,None,133602,None,rebuilt,automatic,None,4999
VOLVO  S60,2012,None,excellent,5 cylinders,None,gas,None,94111,None,clean,automatic,sedan,7400
Honda CRV,2007,None,excellent,4 cylinders,fwd,gas,black,119546,mid-size,clean,automatic,SUV,6700
dodge ram 1500,2016,None,like new,8 cylinders,rwd,gas,None,12000,full-size,clean,automatic,pickup,26800
isuzu npr,2000,None,good,4 cylinders,None,diesel,white,None,None,clean,automatic,None,7500
GMC Sierra,2015,None,like new,8 cylinders,4wd,diesel,black,26000,full-size,clean,automatic,truck,53000
scion tc,2008,None,excellent,4 cylinders,fwd,gas,blue,96000,compact,rebuilt,automatic,coupe,4000
cheverolet cavalier,2005,None,good,4 cylinders,fwd,gas,grey,112000,mid-size,rebuilt,automatic,sedan,1
toyota tacoma prerunner,2010,None,good,4 cylinders,None,gas,white,None,None,clean,manual,pickup,10500
toyota tacoma,2010,None,None,None,None,gas,None,None,None,clean,manual,None,10500
toyota tacoma,2010,None,excellent,4 cylinders,rwd,gas,white,None,None,clean,manual,pickup,10500
MAZDA 3,2015,None,excellent,4 cylinders,fwd,gas,blue,27866,None,rebuilt,automatic,sedan,9000
nissan altima,2003,None,good,None,None,gas,None,None,None,rebuilt,automatic,None,3500
Toyota Corolla,2013,None,None,None,None,gas,None,55000,None,clean,automatic,None,8800
HONDA CIVIC,2014,None,excellent,4 cylinders,fwd,gas,black,None,compact,clean,automatic,coupe,11500
Dodge Charger,2007,None,good,6 cylinders,rwd,gas,black,None,mid-size,rebuilt,automatic,sedan,5000
crysler pt cruiser,2004,None,good,4 cylinders,fwd,gas,white,136000,None,clean,automatic,hatchback,1600
dodge caravan,2016,2C4RDGBG4GR203357,good,None,None,gas,white,None,full-size,clean,automatic,mini-van,32000
jeep wrangler sahara,2013,None,None,None,None,gas,None,48000,None,clean,automatic,None,34000
jeep wrangler sahara,2013,None,None,None,None,gas,None,48000,None,clean,automatic,None,34000
Honda Civic,2009,None,None,None,None,gas,None,117000,None,clean,automatic,None,5700
MERCEDES WAGON,1985,None,good,None,None,diesel,None,None,None,clean,manual,wagon,8000
chevrolet corvette,1969,None,good,8 cylinders,rwd,gas,white,17000,None,clean,manual,None,79990
chevrolet corvette,1966,None,good,8 cylinders,rwd,gas,blue,None,None,clean,manual,None,57990
dodge ram 1500,2016,None,like new,8 cylinders,rwd,gas,silver,12000,full-size,clean,automatic,pickup,26800
Cadillac deville,2005,None,None,None,None,gas,None,105000,None,clean,automatic,None,3490
chevrolet impala,2015,None,None,None,None,gas,None,45000,None,rebuilt,automatic,None,10500
freightliner century,2006,None,good,6 cylinders,rwd,diesel,orange,808000,None,clean,manual,None,16000
Audi A4 Convertible,2007,None,excellent,4 cylinders,fwd,gas,white,100000,None,clean,automatic,convertible,6490
Audi A4 Convertible,2008,None,excellent,4 cylinders,fwd,gas,black,70000,None,clean,automatic,convertible,6900
Chevrolet,2005,None,good,None,None,gas,grey,None,mid-size,clean,manual,coupe,2800
Toyota Corolla,2009,None,None,None,None,gas,None,95000,None,clean,automatic,None,6300
mack dump truck,2009,123456789,excellent,8 cylinders,4wd,diesel,silver,1234567,None,clean,automatic,truck,39000
Saturn 2001,2001,1g8zk51z232433,like new,4 cylinders,fwd,gas,white,168,compact,clean,automatic,coupe,1000
Can-Am Spyder RT-S SE6,2016,None,None,3 cylinders,None,gas,None,None,None,clean,other,None,18495
honda civic,2005,None,good,None,None,gas,None,None,None,clean,automatic,None,3500
dodge sprinter,2008,None,good,6 cylinders,rwd,diesel,white,77000,mid-size,clean,automatic,van,15800
nissan altima,2009,None,None,None,None,gas,None,106000,None,clean,automatic,None,4990
kenworth t-600,2007,None,excellent,None,None,diesel,white,None,None,clean,manual,truck,25500
2003 Volkswagen Eurovan,2003,WV2MB47073H001016,excellent,6 cylinders,fwd,gas,None,149000,full-size,clean,automatic,van,10900
