make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chrysler PT Cruiser,2001,None,fair,4 cylinders,fwd,gas,black,218000,compact,clean,manual,hatchback,1000
chevy c10,1967,None,None,None,None,gas,None,None,None,clean,automatic,None,25500
Ford F350,2005,None,good,8 cylinders,4wd,diesel,red,None,full-size,clean,automatic,pickup,10800
chevrolet 1500 silverado,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
Toyota Tacoma,2001,None,None,None,None,gas,None,196000,None,clean,manual,None,2500
ford explorer,2008,None,good,6 cylinders,4wd,gas,white,217000,mid-size,clean,automatic,SUV,4500
1993 Mustang LX,1993,None,good,4 cylinders,rwd,gas,white,98000,None,clean,automatic,coupe,2250
GMC Terrain SLE-2,2014,None,like new,4 cylinders,4wd,gas,None,22095,None,clean,automatic,None,18995
Chevrolet,1987,None,excellent,8 cylinders,4wd,gas,red,69000,full-size,clean,manual,pickup,17500
Jeep Liberty,2003,None,fair,None,None,gas,None,None,None,clean,automatic,None,2000
mazda 6,2003,None,good,6 cylinders,fwd,gas,grey,None,None,clean,manual,None,2600
jeep wrangler,1995,None,excellent,4 cylinders,4wd,gas,None,115000,None,clean,manual,None,5500
ford escape xlt,2010,None,excellent,6 cylinders,None,gas,None,None,None,clean,automatic,None,5800
chevy impala ltz,2013,None,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,6295
ford edge,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,24123
jeep wrangler 4x4 sport,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,7900
Porsche 914,1973,None,None,None,None,gas,None,None,None,clean,manual,None,11111
ford f-150,2015,1FTFX1EF5FFC50090,like new,8 cylinders,4wd,other,custom,6898,full-size,clean,other,truck,32000
honda civic ex,1999,None,good,4 cylinders,fwd,gas,white,152000,None,clean,manual,sedan,500
Ford,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2950
honda civic,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2300
ford escape,2007,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,4250
toyota camry,1998,None,None,4 cylinders,None,gas,red,None,None,clean,automatic,None,1600
Dodge Ram 2500 cummins,2005,None,excellent,6 cylinders,4wd,diesel,grey,109000,full-size,clean,automatic,pickup,19900
hyundai elantra,2002,None,excellent,4 cylinders,None,gas,None,130,None,clean,automatic,None,2200
chevy trailblazer,2005,None,excellent,6 cylinders,4wd,gas,None,161,None,clean,automatic,None,2600
nissan altima,2002,None,excellent,6 cylinders,None,gas,None,124,None,clean,automatic,None,2800
