make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
infiniti j30,1996,JNKCA21DXTT308057,good,6 cylinders,fwd,gas,black,165785,mid-size,clean,automatic,None,1200
toyota prius,2007,None,good,None,None,gas,red,167530,None,clean,automatic,None,5600
accord sedan honda,1993,None,good,4 cylinders,fwd,gas,green,164000,mid-size,clean,automatic,sedan,2200
Jeep Grand Cherokee,1995,None,None,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,4000
jeep liberty 4wd 4dr sport,2002,None,None,None,None,gas,black,None,None,clean,automatic,None,2900
KIA SORENTO,2015,5XYKTCA65FG584192,excellent,4 cylinders,None,gas,silver,29000,None,clean,automatic,SUV,17749
honda civic ex,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,500
toyota camry,1998,None,good,4 cylinders,fwd,gas,black,122700,mid-size,clean,automatic,sedan,2450
Ford E 350,2001,None,excellent,8 cylinders,rwd,gas,white,138000,full-size,clean,automatic,van,6999
mga roadster,1959,None,None,None,None,gas,None,None,None,missing,manual,None,1000
Ford Flex,2010,None,good,None,None,gas,None,None,None,rebuilt,automatic,None,8500
Chevy,1995,None,fair,8 cylinders,rwd,gas,brown,None,full-size,clean,automatic,pickup,2250
Toyota,1988,None,fair,6 cylinders,4wd,gas,black,242000,compact,clean,manual,None,2550
BMW M ROADSTER 3.2L,1999,WBSCK9331XLC88312,good,6 cylinders,rwd,gas,blue,126237,compact,clean,manual,convertible,4000
Challenger,2017,None,None,None,None,gas,None,None,None,clean,manual,None,1
toyota sienna xle,2015,None,excellent,6 cylinders,None,gas,None,16000,None,rebuilt,automatic,None,19800
honda civic,1990,None,None,None,None,gas,None,None,None,clean,manual,None,1300
bronco 2,1988,None,excellent,6 cylinders,4wd,gas,grey,89000,mid-size,clean,manual,None,3400
Perrless ZT 747,2016,00000,like new,None,None,other,None,0,None,clean,other,None,70
Acura. Legend,1990,None,fair,6 cylinders,fwd,gas,blue,185000,None,clean,automatic,None,600
volvo 300HP VE,1998,4VG7BBGE4XN785584,good,6 cylinders,rwd,diesel,white,620093,full-size,clean,manual,truck,8500
Chevrolet blazer,1991,None,None,None,None,gas,None,None,None,clean,automatic,None,600
