make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Volkswagen Jetta,2003,None,good,None,None,gas,None,180000,None,clean,automatic,None,1850
chevrolet corvette,1982,None,excellent,8 cylinders,rwd,gas,blue,36000,None,clean,automatic,coupe,15000
lincoln continental,1997,None,good,8 cylinders,fwd,gas,green,244000,full-size,clean,automatic,sedan,1300
chrysler town & country,2003,None,excellent,6 cylinders,fwd,gas,white,None,full-size,clean,automatic,mini-van,800
chevrolet malibu,2015,1G11C5SL9FF130132,excellent,4 cylinders,fwd,gas,grey,45000,mid-size,rebuilt,automatic,sedan,11900
chevy impala,2008,None,good,6 cylinders,fwd,gas,silver,128000,full-size,clean,automatic,sedan,2000
Ford F250,2000,None,excellent,8 cylinders,None,diesel,silver,140000,None,clean,automatic,None,13900
chevrolet 1500 silverado,2014,None,like new,8 cylinders,4wd,gas,grey,116585,full-size,clean,automatic,pickup,23500
ford f-250,2008,None,excellent,10 cylinders,4wd,gas,black,134000,None,clean,automatic,None,15950
dodge ram 1500 4x4,1996,None,fair,8 cylinders,4wd,gas,green,160000,None,clean,automatic,pickup,1200
Maxima,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1020
chev malibu,2000,None,good,6 cylinders,fwd,gas,brown,None,mid-size,clean,automatic,None,2000
ford 1 ton van,2000,None,good,10 cylinders,rwd,gas,grey,None,full-size,clean,automatic,None,4000
jeep cj 5,1973,None,like new,8 cylinders,4wd,gas,blue,None,mid-size,clean,manual,None,6000
Suzuki Vitara,2004,None,good,None,4wd,gas,None,173000,None,clean,automatic,None,1900
Ford Focus,2010,None,good,4 cylinders,fwd,gas,None,128000,None,clean,automatic,None,4850
GMC c1500,1984,None,excellent,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,truck,3400
Mercury Monterey,2004,None,None,None,None,gas,None,177000,None,clean,automatic,None,1500
honda accord ex,2000,1HGCG5650YA067035,good,4 cylinders,fwd,gas,black,158500,None,clean,automatic,sedan,1995
Ford F150,1989,None,None,None,None,gas,None,119460,None,clean,automatic,None,650
Kenworth T800,2006,1NKDLU0X66J140519,good,6 cylinders,None,diesel,blue,691650,full-size,clean,manual,other,110000
Ford Freestar(windstar),2005,None,good,6 cylinders,fwd,gas,grey,None,mid-size,clean,automatic,other,3900
Western Star,2006,5KKKALDE56PU57138,excellent,8 cylinders,None,diesel,white,None,full-size,clean,manual,other,90000
oldsmobile bravada,2002,None,excellent,6 cylinders,4wd,gas,red,144,mid-size,clean,automatic,SUV,2595
Ford E350 XLT,2008,None,good,8 cylinders,rwd,gas,silver,None,full-size,lien,automatic,None,7450
jeep patriot,2007,None,like new,4 cylinders,4wd,gas,red,154,mid-size,clean,automatic,SUV,6700
chevy tahoe,1999,None,good,8 cylinders,None,gas,black,None,None,clean,automatic,None,2400
chevy equinox,2007,None,excellent,6 cylinders,4wd,gas,grey,167333,mid-size,clean,automatic,SUV,5650
Corvette,2008,None,excellent,8 cylinders,rwd,gas,white,52000,None,clean,automatic,coupe,21000
Ford focus,2007,None,None,None,None,gas,None,None,None,clean,manual,None,1200
mitsubishi 3000 gt sl,1998,JA3AM84J4WY002854,excellent,6 cylinders,fwd,gas,white,109192,compact,clean,manual,coupe,6000
ford edge,2011,None,excellent,6 cylinders,fwd,gas,black,None,mid-size,clean,automatic,SUV,9900
Chrysler 70 series,1927,None,good,None,rwd,gas,custom,None,full-size,clean,manual,sedan,14000
Chevy 3500,2007,None,excellent,8 cylinders,4wd,gas,white,76000,full-size,clean,automatic,truck,25000
mercury mountaineer,2005,4M2DU86WX5UJ01153,excellent,8 cylinders,4wd,gas,black,165,mid-size,clean,automatic,SUV,4250
QX80 AWD,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,20500
ford expedition xlt,1997,None,good,8 cylinders,4wd,gas,green,177712,full-size,clean,automatic,SUV,1500
Chevrolet Avalanche,2008,None,excellent,8 cylinders,4wd,gas,blue,94000,full-size,clean,automatic,truck,18000
Chevrolet Cruze,2012,None,excellent,4 cylinders,fwd,gas,red,84000,compact,clean,manual,sedan,7500
ford f350,2005,None,good,8 cylinders,4wd,diesel,blue,None,full-size,clean,automatic,truck,15500
chevrolet silverado,1980,None,None,6 cylinders,4wd,other,None,None,None,clean,automatic,None,1
Eclipse Spyder GS,2003,None,good,4 cylinders,None,gas,None,140000,None,clean,automatic,None,2400
BMW 328XI,2007,None,excellent,None,4wd,gas,None,110000,None,rebuilt,automatic,None,5900
GMC YUKON DENALI,2007,1GKFK63817J400070,excellent,8 cylinders,None,gas,white,59307,None,lien,automatic,SUV,21600
mistubishi Montero,1997,None,good,None,4wd,gas,black,140000,mid-size,clean,automatic,SUV,800
Dodge m1500,2000,None,good,8 cylinders,rwd,gas,green,114000,None,clean,automatic,van,2500
dodge grand caravan,2002,2B4GP44r02r731043,good,6 cylinders,fwd,gas,red,95000,full-size,clean,automatic,mini-van,1800
honda civic lx,2000,None,good,4 cylinders,fwd,gas,None,186000,None,clean,automatic,None,15
