make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chrylser Coupe,1939,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
pontiac trans am gta,1988,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
chevrolet 1500 silverado,2016,None,like new,None,None,gas,red,33000,full-size,clean,automatic,pickup,32000
buick lucerne cxl,2008,None,good,None,None,gas,white,119000,mid-size,clean,automatic,sedan,6400
astro van,1994,None,None,6 cylinders,None,gas,None,147000,None,clean,automatic,None,1500
dodge grand caravan,2011,None,good,6 cylinders,fwd,gas,silver,168000,None,clean,automatic,mini-van,4750
BUICK LESABRE -- CELEBRATION ED.,2003,ON REQUEST,like new,6 cylinders,fwd,gas,red,146000,full-size,clean,automatic,sedan,4999
jeep wrangler,2010,None,excellent,None,None,gas,black,None,None,clean,automatic,None,22500
Jeep 1 ton yj,1988,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
bmw 5 series 535i xdrive,2011,None,like new,6 cylinders,4wd,gas,blue,137000,mid-size,clean,automatic,sedan,9200
lexus ls 400,1999,JT8BH28F0X0143884,excellent,8 cylinders,None,gas,brown,170000,None,clean,automatic,sedan,4300
FORD F150,2010,None,excellent,8 cylinders,4wd,gas,blue,73000,full-size,clean,automatic,truck,20900
Chevy Silverado 1500,2003,None,good,6 cylinders,rwd,gas,blue,188000,full-size,clean,automatic,truck,2800
hyundai sonata,2006,None,excellent,6 cylinders,fwd,gas,None,188480,full-size,clean,automatic,sedan,2900
Ford Explorer XLT,2006,None,excellent,8 cylinders,4wd,gas,brown,157000,None,clean,automatic,None,6800
ford f250 diesel power stroke,2005,None,fair,8 cylinders,4wd,diesel,blue,250000,full-size,clean,automatic,None,3500
dodge ram 2500,2006,None,excellent,6 cylinders,4wd,diesel,red,142000,full-size,clean,automatic,truck,20000
toyota tacoma 4x4,2003,None,None,4 cylinders,None,gas,None,190000,None,clean,manual,None,4000
chevrolet 1500 silverado,2011,None,excellent,8 cylinders,4wd,gas,blue,108000,None,clean,automatic,truck,15000
Ford F350,1995,None,None,None,4wd,diesel,green,170000,full-size,clean,automatic,pickup,6200
Ford F350,1995,None,None,None,4wd,diesel,green,170000,full-size,clean,automatic,pickup,6200
Dodge Ram 1500,2012,None,like new,8 cylinders,4wd,gas,grey,34000,None,clean,automatic,truck,24500
Plymouth Valiant Scamp,1972,None,excellent,8 cylinders,rwd,gas,red,107500,None,clean,automatic,None,9900
chevy silverado 1500,1998,00pppp00000p0,fair,8 cylinders,4wd,gas,red,213000,full-size,clean,automatic,truck,1500
Chevy Trailblazer XLT,2002,None,like new,6 cylinders,4wd,gas,custom,None,full-size,clean,automatic,SUV,3200
chev astro van --- AWD,2003,None,excellent,6 cylinders,4wd,gas,red,213270,mid-size,clean,automatic,SUV,2799
Ford,1999,None,None,None,None,diesel,None,None,None,rebuilt,automatic,None,7000
Jeep Wrangler,1997,None,None,6 cylinders,4wd,gas,None,159000,None,clean,manual,None,5595
Gmc,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1700
gmc,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
CADILLAC SEDAN DEVILLE,1999,1G6KD54Y1XU751043,excellent,8 cylinders,fwd,gas,red,96234,full-size,clean,automatic,sedan,2990
chevy malibu,1974,1D29H41465628,fair,6 cylinders,None,gas,None,None,full-size,clean,automatic,None,3000
toyota camry,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,900
Jeep cherokee,2002,None,good,6 cylinders,4wd,gas,green,165000,mid-size,salvage,automatic,SUV,2800
Buick Regal,2000,None,good,6 cylinders,fwd,gas,None,160000,None,clean,automatic,sedan,3000
mistubishi mirage G4,2017,None,like new,None,None,gas,None,None,None,clean,automatic,None,11000
chevy malibu classic,2004,None,excellent,4 cylinders,None,gas,None,88500,None,clean,automatic,None,3000
chevrolet s-10,2000,None,good,None,None,gas,None,None,None,clean,automatic,None,550
Chevy silverado v10,1987,None,good,8 cylinders,4wd,gas,None,190000,None,clean,automatic,truck,4000
chevrolet malibu,2011,1G1ZA5EU7BF371565,excellent,4 cylinders,fwd,gas,blue,99600,mid-size,lien,automatic,sedan,6800
Ford E250,2001,None,fair,6 cylinders,rwd,gas,black,142180,full-size,clean,automatic,van,2000
Jeep CJ5,1971,None,None,None,None,gas,None,None,None,clean,manual,None,1600
Jeep Wrangler,2013,None,like new,None,4wd,gas,red,None,None,clean,automatic,None,20900
jeep cherokee,1996,None,excellent,6 cylinders,4wd,gas,None,79000,None,clean,automatic,None,8200
chevrolet 1500 silverado,1995,None,fair,8 cylinders,4wd,gas,blue,254000,full-size,clean,automatic,pickup,2500
ford focus,2007,None,None,4 cylinders,fwd,gas,white,233000,compact,clean,automatic,sedan,450
