make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Jeep Patriot 4X4,2017,None,None,None,None,gas,None,None,None,clean,automatic,None,22000
toyota camry solara convertible,2004,None,excellent,6 cylinders,None,gas,white,110000,None,clean,automatic,convertible,5700
F250,1997,None,excellent,8 cylinders,rwd,gas,white,87000,None,clean,automatic,None,10000
Ford Escape,2015,1FMCU0G94FUA87176,excellent,4 cylinders,rwd,gas,red,23000,None,clean,automatic,None,15999
Pontiac G6,2008,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,3300
chevrolet camaro,1978,None,excellent,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,16500
ford f150,2016,None,None,None,None,gas,None,None,None,clean,automatic,None,37900
JEEP WRANGLER,2008,None,excellent,6 cylinders,4wd,gas,red,95399,None,clean,automatic,SUV,22800
nissan 300 zx,1991,None,excellent,None,None,gas,None,None,None,clean,manual,None,1650
ford f150,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,5999
dodge ram 1500,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,500
buick regal ls,2003,None,salvage,6 cylinders,None,gas,silver,140000,None,clean,automatic,sedan,700
ford e250 econoline,2006,None,good,6 cylinders,None,gas,white,None,None,clean,automatic,None,5300
Cadillac DTS,2007,None,None,None,None,gas,None,118086,None,clean,automatic,None,6500
Mazda CX-9 touring,2009,None,None,None,None,gas,None,119973,None,clean,automatic,None,8950
Lexus LS460,2007,None,None,None,None,gas,None,121087,None,clean,automatic,None,13950
Mercedes Benz E420,1997,None,None,None,None,gas,black,118098,None,clean,automatic,None,3950
2004 ES300 Lexus,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
jeep grand cherokee limited,2004,None,excellent,6 cylinders,rwd,gas,grey,96830,mid-size,clean,automatic,SUV,1800
honda del sol,1994,None,None,None,None,gas,None,None,None,clean,manual,None,4500
dodge charger,2009,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5500
Mercury Van Villager,1999,None,good,6 cylinders,rwd,gas,red,190000,None,clean,automatic,mini-van,2300
honda accord ex,2003,None,salvage,4 cylinders,fwd,gas,silver,160000,None,clean,automatic,coupe,800
jaguar xk,2007,None,excellent,8 cylinders,rwd,gas,silver,30114,None,clean,automatic,convertible,21990
mercedes-benz s500,2000,None,excellent,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,None,9500
toyota corolla,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,950
ford,1932,None,None,None,None,gas,None,None,None,clean,automatic,None,13500
chevrolet camaro,1980,None,None,None,None,gas,None,None,None,clean,automatic,None,9500
