make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Honda Pilot Touring,2016,None,like new,6 cylinders,fwd,gas,black,6000,full-size,salvage,automatic,SUV,29900
Delorean DMC 12,1981,None,excellent,6 cylinders,rwd,gas,custom,15600,mid-size,clean,manual,other,45000
Mercedes Benz 420 SEL,1990,None,fair,8 cylinders,4wd,gas,white,180000,full-size,clean,automatic,sedan,650
M. Benz,1990,None,good,8 cylinders,rwd,gas,white,156921,full-size,clean,automatic,sedan,650
Mercedes Benz 420 SEL,1990,None,good,8 cylinders,rwd,gas,white,156921,full-size,clean,automatic,sedan,650
Mercedes Benz 420 SEL,1990,None,good,8 cylinders,rwd,gas,white,156921,full-size,clean,automatic,sedan,650
Ford Ranger,1995,1FTCR10U4SPB17912,good,6 cylinders,rwd,gas,yellow,132000,compact,clean,automatic,truck,4995
jeep liberty limited 4wd,2002,None,None,None,None,gas,None,104000,None,clean,automatic,None,5500
Nissan Maxima SE,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,2058
gmc 1500 sierra,2006,None,None,8 cylinders,None,gas,None,130000,None,clean,automatic,pickup,5800
Ford Gulf Stream Coach,2001,None,good,None,None,gas,None,57000,None,clean,automatic,None,25000
TOYOTA COROLLA LE,2007,None,good,4 cylinders,None,gas,white,None,None,clean,automatic,None,2000
Saturn Vue,2002,5gzcz23d62s811126,good,None,None,gas,white,694978,full-size,clean,manual,SUV,2500
Volkswagen thing,1974,None,excellent,other,4wd,gas,yellow,84494,compact,clean,manual,convertible,10500
mercedes 380sl,1983,None,fair,8 cylinders,rwd,gas,silver,None,None,clean,automatic,convertible,4500
bmw 5 series 528i,2011,None,excellent,6 cylinders,None,gas,white,33000,None,clean,automatic,sedan,18000
Honda CR-V EX CRV,2016,None,like new,4 cylinders,fwd,gas,grey,3000,full-size,salvage,automatic,truck,16300
Lexus IS350 F Sport,2012,None,like new,6 cylinders,rwd,gas,black,7000,full-size,salvage,automatic,sedan,17900
volkswagen jetta,2006,None,None,None,None,gas,None,179,None,clean,automatic,None,3400
Lexus ES350 es350,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,7500
ford explorer sport,2002,None,fair,None,None,gas,silver,None,None,clean,automatic,None,1000
ford focus,2008,None,excellent,4 cylinders,None,gas,None,122,None,clean,automatic,coupe,2299
gmc,1997,1GKFK16R7VJ717419,fair,8 cylinders,None,gas,green,265000,full-size,clean,automatic,truck,1500
chrysler sebring convertible,1998,None,None,None,None,gas,None,104000,None,clean,automatic,convertible,3000
ford fusion,2013,None,excellent,None,None,gas,red,105000,full-size,clean,automatic,sedan,6500
chevrolet tahoe,2004,None,None,8 cylinders,None,gas,white,187351,None,clean,automatic,SUV,4999
Chrysler Sebring LXI Convertible,2003,None,excellent,6 cylinders,fwd,gas,black,93000,None,clean,automatic,convertible,2900
bmw z3 3.0 Roadster,2001,WBACN534421LJ5944,excellent,6 cylinders,rwd,gas,red,127000,compact,clean,manual,convertible,6950
ford f350,1991,1hkewererwrewiy,fair,8 cylinders,rwd,gas,white,100000,full-size,clean,automatic,truck,1995
