make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
toyota camry le,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
hyundai tucson,2005,None,good,4 cylinders,None,gas,None,None,None,clean,automatic,None,3000
scion tc,2015,JTKJF5C76FJ005952,like new,None,None,gas,red,29571,None,clean,automatic,coupe,14000
bmw 325i,2005,None,excellent,6 cylinders,fwd,gas,black,139100,full-size,clean,automatic,sedan,4950
mercury montclair,1955,None,None,None,None,gas,None,None,None,clean,manual,None,12500
mitsubishi montero sport xls,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
honda accord ex,1996,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,500
ford f-150,2004,None,good,8 cylinders,4wd,gas,white,201000,full-size,clean,automatic,truck,7900
Oldsmobile,1968,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
ford fusion,2007,None,excellent,6 cylinders,fwd,gas,None,102000,None,clean,automatic,None,3600
Ford Expedition,1999,None,None,None,None,gas,None,None,None,missing,automatic,None,1000
ford expedition,2000,None,None,None,None,gas,None,None,None,parts only,automatic,None,700
honda civic,2002,None,good,4 cylinders,fwd,gas,black,170100,compact,clean,manual,sedan,3000
ford ranger edge,2004,None,excellent,6 cylinders,None,gas,None,158104,None,clean,manual,None,5500
Ford Mustang,2017,None,excellent,8 cylinders,rwd,gas,blue,800,None,clean,manual,None,38000
Cadillac Eldorado Coupe,1970,None,None,8 cylinders,fwd,gas,black,None,full-size,clean,automatic,coupe,10500
Ford Explorer Sport,2001,None,good,None,None,gas,black,None,None,clean,automatic,None,1450
Toyota Solora,2004,None,excellent,6 cylinders,fwd,gas,white,None,None,clean,automatic,convertible,4250
Chevy aveo,2009,None,good,4 cylinders,None,gas,None,34,None,rebuilt,manual,None,3900
ford ranger,2004,None,excellent,6 cylinders,None,gas,None,158104,None,clean,manual,None,5500
chevrolet cobalt,2006,None,good,4 cylinders,None,gas,None,110672,None,clean,automatic,None,2900
chevrolet cruze,2011,None,excellent,4 cylinders,None,gas,None,103077,None,clean,automatic,None,7900
Buick Rendezvous,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
nissan altima,2011,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,6400
ford explorer xlt,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1400
Chevy camaro 2sl,2015,2G1FB1E34F9150584,new,6 cylinders,rwd,gas,white,35000,full-size,clean,automatic,sedan,14500
chrysler 300 limited awd,2011,2G1FB1E34F9150584,like new,8 cylinders,rwd,gas,white,65000,full-size,salvage,automatic,sedan,10000
Ford mustang GT,2007,None,None,None,None,gas,None,110000,None,clean,manual,None,5800
