make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Saturn,1999,None,None,None,None,gas,None,None,None,clean,manual,None,899
TOYOTA T100,1997,None,good,None,4wd,gas,None,164000,None,clean,automatic,pickup,6750
ford f250,2008,None,None,8 cylinders,4wd,diesel,grey,None,full-size,clean,automatic,truck,9356
subaru legacy,1998,None,good,4 cylinders,4wd,gas,silver,268000,full-size,clean,manual,sedan,1700
Subaru LSI Wagon,1995,None,good,None,None,gas,None,248500,None,clean,automatic,wagon,900
dodge durango slt,2003,None,good,8 cylinders,None,gas,blue,200,full-size,clean,automatic,None,3500
Mazda 6 Grandtouring,2016,None,excellent,4 cylinders,fwd,gas,white,11500,full-size,clean,automatic,sedan,23000
toyota fj cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,12400
mini cooper hardtop 2dr cpe,2010,WMWMF7C57ATX45258,excellent,4 cylinders,fwd,gas,None,None,None,clean,manual,None,8000
Toyota Sienna,2009,None,None,None,None,gas,None,156000,None,clean,automatic,None,7249
toyota 4runner,1994,None,good,6 cylinders,4wd,gas,green,250000,mid-size,clean,manual,offroad,3000
honda cr-v ex-l,2012,None,good,4 cylinders,4wd,gas,grey,71686,mid-size,lien,automatic,SUV,16800
volvo v70 wagon,2007,None,excellent,5 cylinders,fwd,gas,black,52484,mid-size,clean,manual,wagon,7500
Honda Civic DX,1998,None,None,None,None,gas,None,None,None,clean,manual,None,2000
mercedes-benz,1999,None,excellent,4 cylinders,4wd,gas,black,212137,full-size,clean,automatic,wagon,2500
jeep cherokee,1999,None,salvage,6 cylinders,4wd,gas,white,158000,None,salvage,automatic,SUV,1500
audi s4,2007,None,excellent,8 cylinders,4wd,gas,blue,58500,mid-size,clean,manual,sedan,17500
bmw 335i,2007,WBAWB73557P022367,excellent,6 cylinders,rwd,gas,green,85000,compact,clean,manual,coupe,10500
chevy s10 pickup,1991,None,good,6 cylinders,4wd,gas,None,225000,None,clean,automatic,None,1800
dodge durango,1998,None,None,None,4wd,gas,None,160000,None,clean,automatic,None,2455
jeep wrangler,2008,None,None,None,None,gas,None,81000,None,clean,manual,None,14800
Austin Mini,1976,None,None,None,None,gas,None,None,None,clean,manual,None,1
BMW 325i,2006,WBAVB13526KX33769,good,6 cylinders,rwd,gas,silver,153500,mid-size,clean,automatic,sedan,5800
volkswagen beetle,1958,None,None,4 cylinders,rwd,gas,None,None,compact,clean,manual,sedan,1250
Mercedes Benz R350 Bluetec,2011,4JGCB2FEXBA132231,excellent,6 cylinders,4wd,diesel,silver,64000,full-size,clean,automatic,wagon,18900
jeep rubicon 4x4,2007,None,excellent,6 cylinders,4wd,gas,red,120000,mid-size,clean,manual,offroad,17200
Kia Spectra,2009,None,excellent,4 cylinders,fwd,gas,silver,79000,None,clean,automatic,None,4500
Toyota Previa,1995,None,excellent,4 cylinders,rwd,gas,green,215000,full-size,clean,automatic,None,2499
BMW X6,2013,5UXFG2C55DL783179,excellent,8 cylinders,4wd,gas,black,53000,full-size,lien,automatic,SUV,31000
bmw x5 4.4i,2003,5UXFB33543LH42662,excellent,8 cylinders,4wd,gas,black,132000,full-size,clean,automatic,SUV,10000
FORD F-150 Lariat SuperCrew,2008,1FTPW14V28FA19053,like new,8 cylinders,4wd,gas,green,109000,full-size,clean,automatic,pickup,18500
jeep wrangler unlimited,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,34500
mercedes-benz cclass,1989,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
dodge ram 2500 cummins,1999,None,excellent,6 cylinders,rwd,diesel,custom,127211,None,clean,automatic,None,1
Subaru Legacy Outback Limited,1998,None,None,4 cylinders,None,gas,None,215000,None,rebuilt,automatic,None,1000
subaru impreza wrx,2011,None,good,4 cylinders,4wd,gas,black,55500,None,clean,manual,sedan,18975
toyota masterace van,1986,None,excellent,None,rwd,gas,custom,174597,None,clean,automatic,other,3750
